,year,term,cluster_name,cluster,unique_cluster_name
1347,2021,mask_r_cnn,SEMANTIC SEGMENTATION,1,2021 1
1348,2021,debug_hardware,IOT TOOL,2,2021 2
1349,2021,pixel_value,SEMANTIC SEGMENTATION,1,2021 1
1350,2021,necessary_prerequisite,CHALLENGE,8,2021 8
1351,2021,related_logo,IOT TOOL,2,2021 2
1352,2021,convolution_operation,SEMANTIC SEGMENTATION,1,2021 1
1353,2021,recent_assessment,SHOPPING MALL,0,2021 0
1354,2021,latent_representation,SEMANTIC SEGMENTATION,1,2021 1
1355,2021,defect_identification,HYBRID MODEL,5,2021 5
1356,2021,racial_and_gender_bias,IOT TOOL,2,2021 2
1357,2021,directional_change,DISTRIBUTION SHIFT,7,2021 7
1358,2021,environmental_sense_platform,SHOPPING MALL,0,2021 0
1359,2021,online_buying_platform,IOT TOOL,2,2021 2
1360,2021,college_party,SHOPPING MALL,0,2021 0
1361,2021,chris_b_nsf,SHOPPING MALL,0,2021 0
1362,2021,extensive_experiment,SEMANTIC SEGMENTATION,1,2021 1
1363,2021,limit_image,IOT TOOL,2,2021 2
1364,2021,linear_classifier,SEMANTIC SEGMENTATION,1,2021 1
1365,2021,microsoft_cortana,BLOG POST,6,2021 6
1366,2021,global_financial_institution,IOT TOOL,2,2021 2
1367,2021,1000_class,IOT TOOL,2,2021 2
1368,2021,helper_function,SHOPPING MALL,0,2021 0
1369,2021,google_colab_notebook,SHOPPING MALL,0,2021 0
1370,2021,weighted_sum,HYBRID MODEL,5,2021 5
1371,2021,credit_card_theft,SOFTWARE ENGINEER,4,2021 4
1372,2021,top_1_accuracy,SEMANTIC SEGMENTATION,1,2021 1
1373,2021,knowledge_distillation,SEMANTIC SEGMENTATION,1,2021 1
1374,2021,feather_boa,IOT TOOL,2,2021 2
1375,2021,issue,SHOPPING MALL,0,2021 0
1376,2021,porn_actress,SHOPPING MALL,0,2021 0
1377,2021,probability_score,SEMANTIC SEGMENTATION,1,2021 1
1378,2021,tensorflow_hub,SHOPPING MALL,0,2021 0
1379,2021,complicated_endeavor,SOFTWARE ENGINEER,4,2021 4
1380,2021,ad_solution,IOT TOOL,2,2021 2
1381,2021,final_demise,SHOPPING MALL,0,2021 0
1382,2021,domain_adaptation,SEMANTIC SEGMENTATION,1,2021 1
1383,2021,ms_coco_dataset,SEMANTIC SEGMENTATION,1,2021 1
1384,2021,mr._boulanger,IOT TOOL,2,2021 2
1385,2021,github,SHOPPING MALL,0,2021 0
1386,2021,geo_mapping,SHOPPING MALL,0,2021 0
1387,2021,residual_connection,SEMANTIC SEGMENTATION,1,2021 1
1388,2021,lifelong_desire,SHOPPING MALL,0,2021 0
1389,2021,equivalent_outcome,SHOPPING MALL,0,2021 0
1390,2021,pure_sound,DISTRIBUTION SHIFT,7,2021 7
1391,2021,google_deepmind,IOT TOOL,2,2021 2
1392,2021,distribution_shift,DISTRIBUTION SHIFT,7,2021 7
1393,2021,import_tensorflow,SHOPPING MALL,0,2021 0
1394,2021,naked_child,SHOPPING MALL,0,2021 0
1395,2021,mit_ibm_watson_ai_lab,IOT TOOL,2,2021 2
1396,2021,rape_suspect,SHOPPING MALL,0,2021 0
1397,2021,partial_occlusion,SEMANTIC SEGMENTATION,1,2021 1
1398,2021,sota_result,SHOPPING MALL,0,2021 0
1399,2021,andrej_karpathy,IOT TOOL,2,2021 2
1400,2021,self_supervise_learning_model,SHOPPING MALL,0,2021 0
1401,2021,crucial_development,SHOPPING MALL,0,2021 0
1402,2021,a.i._platform,IOT TOOL,2,2021 2
1403,2021,3d_perception_software,SHOPPING MALL,0,2021 0
1404,2021,limited_processing_capacity,DISTRIBUTION SHIFT,7,2021 7
1405,2021,height_width,DISTRIBUTION SHIFT,7,2021 7
1406,2021,negative_labeling,SHOPPING MALL,0,2021 0
1407,2021,consumer_money_transfer,SHOPPING MALL,0,2021 0
1408,2021,individual_reader,DISTRIBUTION SHIFT,7,2021 7
1409,2021,double_blind_review,DISTRIBUTION SHIFT,7,2021 7
1410,2021,mechanical_turk_worker,IOT TOOL,2,2021 2
1411,2021,3_d_modeling,HYBRID MODEL,5,2021 5
1412,2021,countless_other_task,IOT TOOL,2,2021 2
1413,2021,follow_character,DISTRIBUTION SHIFT,7,2021 7
1414,2021,communication_impairment,SHOPPING MALL,0,2021 0
1415,2021,interactive_plan,IOT TOOL,2,2021 2
1416,2021,company_late_prototype,IOT TOOL,2,2021 2
1417,2021,gender_shades_project,SHOPPING MALL,0,2021 0
1418,2021,data_annotation_service,SHOPPING MALL,0,2021 0
1419,2021,five_possibility,SHOPPING MALL,0,2021 0
1420,2021,high_traffic_region,IOT TOOL,2,2021 2
1421,2021,map_camera,SHOPPING MALL,0,2021 0
1422,2021,unlabele_image,SEMANTIC SEGMENTATION,1,2021 1
1423,2021,environmental_sense_solution,SHOPPING MALL,0,2021 0
1424,2021,cloud_base_image_processing,SHOPPING MALL,0,2021 0
1425,2021,"50,000_training_image",SHOPPING MALL,0,2021 0
1426,2021,document_categorization,SEMANTIC SEGMENTATION,1,2021 1
1427,2021,popular_imagenet_dataset,SHOPPING MALL,0,2021 0
1428,2021,remarkable_concordance,SHOPPING MALL,0,2021 0
1429,2021,155_fps,SHOPPING MALL,0,2021 0
1430,2021,"nearly_2,000_image",IOT TOOL,2,2021 2
1431,2021,rapid_unplanned_disassembly,SHOPPING MALL,0,2021 0
1432,2021,deep_learning_trend,SHOPPING MALL,0,2021 0
1433,2021,numerical_optimization,HYBRID MODEL,5,2021 5
1434,2021,respective_letter,DISTRIBUTION SHIFT,7,2021 7
1435,2021,fashion_mnist,SEMANTIC SEGMENTATION,1,2021 1
1436,2021,broad_adoption,SHOPPING MALL,0,2021 0
1437,2021,inception_network,SEMANTIC SEGMENTATION,1,2021 1
1438,2021,blurring_face,SHOPPING MALL,0,2021 0
1439,2021,self_supervised,SHOPPING MALL,0,2021 0
1440,2021,class_token,SHOPPING MALL,0,2021 0
1441,2021,crowd_surveillance,IOT TOOL,2,2021 2
1442,2021,kernel_weight,DISTRIBUTION SHIFT,7,2021 7
1443,2021,professional_annotator,IOT TOOL,2,2021 2
1444,2021,detection_lock,SHOPPING MALL,0,2021 0
1445,2021,human_incorporation,SHOPPING MALL,0,2021 0
1446,2021,seer_model,SHOPPING MALL,0,2021 0
1447,2021,small_news_agency,SHOPPING MALL,0,2021 0
1448,2021,10_scene_category,SHOPPING MALL,0,2021 0
1449,2021,mobile_or_embed_device,IOT TOOL,2,2021 2
1450,2021,detect_developmental_delay,SHOPPING MALL,0,2021 0
1451,2021,"10,000_test_image",SHOPPING MALL,0,2021 0
1452,2021,human_intervention,SHOPPING MALL,0,2021 0
1453,2021,300_million_image,SHOPPING MALL,0,2021 0
1454,2021,14_million_image,SHOPPING MALL,0,2021 0
1455,2021,high_end_attribute,IOT TOOL,2,2021 2
1456,2021,considerable_series,SHOPPING MALL,0,2021 0
1457,2021,self_drive_environment,SHOPPING MALL,0,2021 0
1458,2021,imagenet_category,SHOPPING MALL,0,2021 0
1459,2021,optical_elements,SHOPPING MALL,0,2021 0
1460,2021,imagenet_benchmark_dataset,SHOPPING MALL,0,2021 0
1461,2021,bayesian_equivalent,IOT TOOL,2,2021 2
1462,2021,complementary_flow,IOT TOOL,2,2021 2
1463,2021,real_time_traffic_congestion,IOT TOOL,2,2021 2
1464,2021,autistic_child,SHOPPING MALL,0,2021 0
